OBJECTID,GlobalID,type,source,poly_DateCurrent,mission,incident_name,incident_number,area_acres,description,FireDiscoveryDate,CreationDate,EditDate,displayStatus
427,b0515512-1afe-4dbe-814e-1680b7ef4897,Heat Perimeter,FIRIS,2024/07/02 18:18:03.845+00,CA-LNU-TOLL-N57B,,,40.5960137372898,FIRIS Perimeter,,2024/07/02 18:17:18+00,2024/07/02 18:18:20.741+00,Inactive
428,8431f220-7454-4265-9fb3-1029ec3fa827,Heat Perimeter,FIRIS,2024/07/02 19:09:44.103+00,CA-BTU-THOMPSON-N57B,,,0,FIRIS Perimeter,,2024/07/02 19:08:56+00,2024/07/02 19:10:32.778+00,Inactive
429,9255679a-fc7d-4d26-b4da-cc0b0abc96d0,Heat Perimeter,NIFC,2024/06/05 16:01:00.525+00,2024-CASDU-013049,BORDER 51,2024-CASDU-013049,0.01,Wildfire Daily Fire Perimeter,2024/05/26 18:32:55+00,2024/05/26 18:42:08.999+00,2024/06/05 16:01:00.525+00,Inactive
430,72f2dbec-5876-4b98-aed2-66d33fd13b48,Heat Perimeter,NIFC,2024/06/01 00:36:48+00,2024-CASDU-013414,GREAT 3,2024-CASDU-013414,186.74162974732,Wildfire Daily Fire Perimeter,2024/05/30 19:21:07+00,2024/05/30 19:32:10.699+00,2024/06/01 00:36:48+00,Inactive
431,9e63fcfd-4e23-4555-af54-d6ced620e2fc,Heat Perimeter,NIFC,2024/06/03 19:52:18+00,2024-CASBC-007532,FIELD,2024-CASBC-007532,194.81,Wildfire Daily Fire Perimeter,2024/05/31 22:15:00+00,2024/06/03 19:49:21+00,2024/06/03 19:52:18+00,Inactive
432,2f59de48-bc42-4023-9414-a231d20f883d,Heat Perimeter,NIFC,2024/06/03 20:14:56+00,2024-CAKRN-022761,MOCAL,2024-CAKRN-022761,116.2623578195,Wildfire Daily Fire Perimeter,2024/05/28 23:31:00+00,2024/06/03 20:14:56+00,2024/06/03 20:14:56+00,Inactive
433,e033f1e2-8f72-4480-a10d-39358d7385a2,Heat Perimeter,NIFC,2024/06/03 20:14:56+00,2024-CACND-000738,RED,2024-CACND-000738,97.8040319195357,Wildfire Daily Fire Perimeter,2024/05/31 21:59:00+00,2024/06/03 20:14:56+00,2024/06/03 20:14:56+00,Inactive
434,9eee62fd-ceaf-415f-bfab-88f424dd73fa,Heat Perimeter,NIFC,2024/06/03 20:14:56+00,2024-CAKRN-023675,SHADOW,2024-CAKRN-023675,85.9471854284775,Wildfire Daily Fire Perimeter,2024/06/03 08:06:00+00,2024/06/03 20:14:56+00,2024/06/03 20:14:56+00,Inactive
435,41383cb1-92ac-4d27-9cba-517c40a80860,Heat Perimeter,NIFC,2024/06/03 21:41:12+00,2024-CACDD-008217,WEST,2024-CACDD-008217,1575.73142342455,Wildfire Daily Fire Perimeter,2024/06/03 01:04:00+00,2024/06/03 21:27:06+00,2024/06/03 21:41:12+00,Inactive
436,7122b52e-e932-4018-be37-b2fadd9d88ed,Heat Perimeter,NIFC,2024/06/03 21:32:28.697+00,2024-CAKRN-022006,BAY,2024-CAKRN-022006,32,Wildfire Daily Fire Perimeter,2024/05/24 17:25:00+00,2024/05/24 17:42:14.470+00,2024/06/03 21:32:28.697+00,Inactive
437,774b7940-5cd3-4e3e-b5fe-e372ea466db8,Heat Perimeter,NIFC,2024/06/03 21:34:22.408+00,2024-CAKRN-022222,HOLIDAY,2024-CAKRN-022222,428,Wildfire Daily Fire Perimeter,2024/05/25 21:21:00+00,2024/05/25 23:12:11.899+00,2024/06/03 21:34:22.408+00,Inactive
438,c2ee0567-1d1e-42f0-9aea-7903c264ad11,Heat Perimeter,NIFC,2024/06/03 21:32:28.697+00,2024-CAKRN-021558,GENERAL,2024-CAKRN-021558,5.3,Wildfire Daily Fire Perimeter,2024/05/22 02:24:00+00,2024/05/22 10:02:03.724+00,2024/06/03 21:32:28.697+00,Inactive
439,3310467c-6c79-42e0-97a4-99b4a6a578e5,Heat Perimeter,NIFC,2024/06/03 21:43:33.942+00,2024-CACND-000584,RIG,2024-CACND-000584,5.1,Wildfire Daily Fire Perimeter,2024/05/18 18:12:27+00,2024/05/22 01:22:06.622+00,2024/06/03 21:43:33.942+00,Inactive
440,980d7fc4-4c82-45ac-9a26-f1b82ab2a2f6,Heat Perimeter,NIFC,2024/06/03 21:43:33.942+00,2024-CAKRN-022563,ROSE,2024-CAKRN-022563,6.3,Wildfire Daily Fire Perimeter,2024/05/27 19:04:00+00,2024/05/27 19:22:13.075+00,2024/06/03 21:43:33.942+00,Inactive
441,19be4e30-7727-40fd-b546-45e9c5afa200,Heat Perimeter,NIFC,2024/06/03 21:43:33.942+00,2024-CAKRN-022628,TULE 2,2024-CAKRN-022628,52.2,Wildfire Daily Fire Perimeter,2024/05/28 03:42:00+00,2024/05/28 17:02:09.277+00,2024/06/03 21:43:33.942+00,Inactive
442,fad80bf8-d049-4977-80c1-541a81a81bcb,Heat Perimeter,NIFC,2024/06/03 21:45:18.045+00,2024-CAKRN-022701,HAUL,2024-CAKRN-022701,3.2,Wildfire Daily Fire Perimeter,2024/05/28 17:09:00+00,2024/05/28 17:22:09.205+00,2024/06/03 21:45:18.045+00,Inactive
443,efa94b26-29f6-43bd-8a0c-2a76bfc1ca8a,Heat Perimeter,NIFC,2024/06/03 21:54:48.086+00,2024-CAKRN-022998,CROCKER,2024-CAKRN-022998,17,Wildfire Daily Fire Perimeter,2024/05/30 09:21:00+00,2024/05/30 13:22:05.662+00,2024/06/03 21:54:48.086+00,Inactive
444,63b30ecf-47ea-49ca-a5b2-6cface1723e4,Heat Perimeter,NIFC,2024/06/03 21:54:48.086+00,2024-CAKRN-023119,WINDMILL,2024-CAKRN-023119,9.3,Wildfire Daily Fire Perimeter,2024/05/31 03:03:00+00,2024/05/31 21:34:08.497+00,2024/06/03 21:54:48.086+00,Inactive
445,a8b1611a-2c93-42a4-bbf0-1bd2da6f33c2,Heat Perimeter,NIFC,2024/06/03 21:58:12.570+00,2024-CAKRN-023212,BEAR,2024-CAKRN-023212,6.9,Wildfire Daily Fire Perimeter,2024/05/31 18:48:00+00,2024/05/31 19:02:19.723+00,2024/06/03 21:58:12.570+00,Inactive
446,a124bd7e-c37f-4363-b6cc-f19cc14a121b,Heat Perimeter,NIFC,2024/06/03 22:03:53.901+00,2024-CAKRN-023395,LOST,2024-CAKRN-023395,29,Wildfire Daily Fire Perimeter,2024/06/01 19:31:00+00,2024/06/01 19:52:18.390+00,2024/06/03 22:03:53.901+00,Inactive
447,1a3a3da9-e2e2-4653-b83b-7dea898f9318,Heat Perimeter,NIFC,2024/06/03 22:03:53.901+00,2024-CAKRN-023400,HILL,2024-CAKRN-023400,41,Wildfire Daily Fire Perimeter,2024/06/01 19:55:00+00,2024/06/01 20:22:17.832+00,2024/06/03 22:03:53.901+00,Inactive
448,ea48e4ea-66ed-4125-94d2-bdd29411d4dc,Heat Perimeter,NIFC,2024/06/03 22:00:12.251+00,2024-CAKRN-023259,REWARD,2024-CAKRN-023259,0.08,Wildfire Daily Fire Perimeter,2024/06/01 00:25:00+00,2024/06/01 00:42:20.197+00,2024/06/03 22:00:12.251+00,Inactive
449,e0a7111d-db7e-48fd-a596-0ae2edb9bdcb,Heat Perimeter,NIFC,2024/06/03 22:32:17+00,2024-CACDD-008132,HORSE,2024-CACDD-008132,3.18013760436181,Wildfire Daily Fire Perimeter,2024/06/01 17:32:38+00,2024/06/03 22:32:17+00,2024/06/03 22:32:17+00,Inactive
450,20c53869-3546-48cc-880c-b9d2942c61ea,Heat Perimeter,NIFC,2024/06/04 16:25:08.423+00,2024-CACDD-008244,SORREL,2024-CACDD-008244,2,Wildfire Daily Fire Perimeter,2024/06/04 00:09:00+00,2024/06/04 00:52:13.092+00,2024/06/04 16:25:08.423+00,Inactive
453,db4e76b2-9768-4725-b0ad-de913a404f2f,Heat Perimeter,NIFC,2024/06/05 03:40:42.753+00,2024-CARRU-079396,SEA VIEW WY / AVE 70,2024-CARRU-079396,0.01,Wildfire Daily Fire Perimeter,2024/05/28 04:38:17+00,2024/05/28 05:22:10.293+00,2024/06/05 03:40:42.753+00,Inactive
456,296963e9-f1e8-40dd-a8b7-87f1d18b9771,Heat Perimeter,NIFC,2024/06/06 20:28:06.571+00,2024-CAKRN-023932,ROAD,2024-CAKRN-023932,1088,Wildfire Daily Fire Perimeter,2024/06/05 00:04:00+00,2024/06/05 00:22:21.651+00,2024/06/06 20:28:06.571+00,Inactive
457,468fcdab-00fa-450c-b4e2-a1153d9becf5,Heat Perimeter,NIFC,2024/06/06 23:53:39.155+00,2024-CACDD-008334,SPRINGS,2024-CACDD-008334,2,Wildfire Daily Fire Perimeter,2024/06/06 00:25:00+00,2024/06/06 00:52:10.303+00,2024/06/06 23:53:39.155+00,Inactive
458,ba88a4e0-bb0a-49dd-9915-ecb0a24be793,Heat Perimeter,NIFC,2024/06/07 15:19:12.980+00,2024-CAKRCC-024320,GASKELL,2024-CAKRCC-024320,403,Wildfire Daily Fire Perimeter,2024/06/06 22:55:00+00,2024/06/07 01:12:14.215+00,2024/06/07 15:19:12.980+00,Inactive
459,ac58e408-2e69-4e77-b992-1e2bce4060c4,Heat Perimeter,NIFC,2024/06/24 20:21:08.408+00,2024-CASDU-013587,BORDER 53,2024-CASDU-013587,405.52,Wildfire Final Fire Perimeter,2024/06/01 19:35:44+00,2024/06/24 20:21:08.408+00,2024/06/24 20:21:08.408+00,Inactive
464,92643346-bc2b-4edc-a390-63040031c60b,Heat Perimeter,NIFC,2024/06/10 20:21:24.137+00,2024-CASDU-012396,BAILEY,2024-CASDU-012396,0.01,Wildfire Final Fire Perimeter,2024/05/18 18:12:55+00,2024/06/10 20:21:24.137+00,2024/06/10 20:21:24.137+00,Inactive
467,f51df457-0808-4556-ae35-bb29f1211cb4,Heat Perimeter,NIFC,2024/06/10 20:11:31.127+00,2024-CACDD-002185,IRIS,2024-CACDD-002185,7.8,Wildfire Final Fire Perimeter,2024/02/11 04:33:27+00,2024/06/10 20:11:31.127+00,2024/06/10 20:11:31.127+00,Inactive
472,b30bce38-e3bb-4d83-8b4e-da9589f2913d,Heat Perimeter,NIFC,2024/06/10 20:13:47.246+00,2024-CACDD-008194,AVE 52,2024-CACDD-008194,0.1,Wildfire Final Fire Perimeter,2024/03/11 03:15:00+00,2024/06/10 20:13:47.246+00,2024/06/10 20:13:47.246+00,Inactive
475,affc8f9a-8257-4bfd-9cec-aef95f661d33,Heat Perimeter,NIFC,2024/06/14 01:25:49.050+00,2024-CACDD-008577,STODDARD 3,2024-CACDD-008577,30,Wildfire Daily Fire Perimeter,2024/06/11 19:31:08+00,2024/06/13 15:02:26.444+00,2024/06/14 01:25:49.050+00,Inactive
476,903c7f55-9180-45b8-beef-63883b8897fc,Heat Perimeter,NIFC,2024/06/13 20:29:24.106+00,2024-NVHTF-030338,Dawg,2024-NVHTF-030338,0.6,Wildfire Daily Fire Perimeter,2024/06/06 21:08:00+00,2024/06/07 01:17:40.794+00,2024/06/13 20:29:24.106+00,Inactive
479,d3d658d4-8571-4378-b719-708b94282562,Heat Perimeter,NIFC,2024/06/14 20:25:03.295+00,2024-NVCCD-030380,Peterson,2024-NVCCD-030380,19.7,Wildfire Daily Fire Perimeter,2024/06/14 00:47:00+00,2024/06/14 15:37:54.997+00,2024/06/14 20:25:03.295+00,Inactive
480,fe6bc067-00f1-4911-97bb-2036b69e6a85,Heat Perimeter,NIFC,2024/06/23 00:03:02+00,2024-CALAC-205253,Post,2024-CALAC-205253,15563.13306248,Wildfire Daily Fire Perimeter,2024/06/15 20:47:05+00,2024/06/17 20:14:47+00,2024/06/23 00:03:02+00,Inactive
483,d6cff861-695d-4e47-a87d-c48eb994d326,Heat Perimeter,NIFC,2024/06/17 23:21:49.788+00,2024-CACDD-008882,TUSCANY,2024-CACDD-008882,5,Wildfire Daily Fire Perimeter,2024/06/17 18:35:11+00,2024/06/17 19:32:15.452+00,2024/06/17 23:21:49.788+00,Inactive
484,98072b54-482a-47cd-ab0a-883841575bfc,Heat Perimeter,NIFC,2024/06/18 04:27:57+00,2024-CALNU-010992,POINT,2024-CALNU-010992,1205.79716512389,Wildfire Daily Fire Perimeter,2024/06/16 19:33:55+00,2024/06/18 04:21:32+00,2024/06/18 04:27:57+00,Inactive
485,58a142fe-b603-4fcb-b6e7-9894bf0466cd,Heat Perimeter,NIFC,2024/06/23 03:22:12+00,2024-CALNU-011083,SITES,2024-CALNU-011083,19195,Wildfire Daily Fire Perimeter,2024/06/17 20:39:25+00,2024/06/19 02:44:23+00,2024/06/23 03:22:12+00,Inactive
486,56036f17-d955-404b-812a-261dbcadeef8,Heat Perimeter,NIFC,2024/06/21 23:51:16+00,2024-CATCU-007675,AERO,2024-CATCU-007675,5277.49534584039,Wildfire Daily Fire Perimeter,2024/06/17 22:23:08+00,2024/06/19 16:49:00+00,2024/06/21 23:51:16+00,Inactive
489,2a6d1aa5-4e4e-49f3-aeaa-2acb2250aa78,Heat Perimeter,NIFC,2024/06/24 00:15:51.478+00,2024-CASRF-000368,Suzy,2024-CASRF-000368,0.25,Wildfire Daily Fire Perimeter,2024/06/21 02:47:23+00,2024/06/21 03:32:09.298+00,2024/06/24 00:15:51.478+00,Inactive
490,517a2e50-b52a-4c6f-9274-b9b9a755e124,Heat Perimeter,NIFC,2024/06/24 00:41:29.466+00,2024-CASDU-015117,BORDER 58,2024-CASDU-015117,0.01,Wildfire Daily Fire Perimeter,2024/06/22 22:12:41+00,2024/06/22 22:22:13.700+00,2024/06/24 00:41:29.466+00,Inactive
491,7dea8ec9-6338-4ea4-be68-57595615604f,Heat Perimeter,NIFC,2024/06/25 17:14:01.384+00,2024-CAKRN-026654,LOOP,2024-CAKRN-026654,4.4,Wildfire Daily Fire Perimeter,2024/06/19 22:28:00+00,2024/06/19 22:42:10.026+00,2024/06/25 17:14:01.384+00,Inactive
492,3bb8454c-97da-4d92-a1ea-6f0029222194,Heat Perimeter,NIFC,2024/06/25 17:10:28.915+00,2024-CAKRN-027133,WAY,2024-CAKRN-027133,0.1,Wildfire Daily Fire Perimeter,2024/06/22 21:35:00+00,2024/06/22 21:52:12.104+00,2024/06/25 17:10:28.915+00,Inactive
493,6d87dccd-49fb-4b63-872a-d146d2686581,Heat Perimeter,NIFC,2024/06/25 17:25:50.298+00,2024-CAKRN-026599,REED,2024-CAKRN-026599,1.1,Wildfire Daily Fire Perimeter,2024/06/19 16:10:00+00,2024/06/19 16:32:13.165+00,2024/06/25 17:25:50.298+00,Inactive
494,b69ff413-44d9-43e3-ab5a-c1713a191f46,Heat Perimeter,NIFC,2024/06/25 17:27:34.796+00,2024-CAKRN-026410,GRANITE 2,2024-CAKRN-026410,10.7,Wildfire Daily Fire Perimeter,2024/06/18 11:30:00+00,2024/06/18 14:52:23.343+00,2024/06/25 17:27:34.796+00,Inactive
495,ae6cb27d-0e80-4d47-8e63-33c45bde2a18,Heat Perimeter,NIFC,2024/06/25 17:33:32.324+00,2024-CAKRN-025974,TRAVEL,2024-CAKRN-025974,39,Wildfire Daily Fire Perimeter,2024/06/15 21:21:00+00,2024/06/15 21:52:13.906+00,2024/06/25 17:33:32.324+00,Inactive
496,d21cc7d4-81fd-4cfa-b381-cac759598e59,Heat Perimeter,NIFC,2024/06/25 17:37:56.176+00,2024-CAKRN-025936,QUINN,2024-CAKRN-025936,69.8,Wildfire Daily Fire Perimeter,2024/06/15 16:46:00+00,2024/06/15 17:32:20.480+00,2024/06/25 17:37:56.176+00,Inactive
497,af284f46-b161-4d91-8d83-5b4e7e78fc30,Heat Perimeter,NIFC,2024/06/25 17:42:07.117+00,2024-CACND-000876,CANEBRAKE,2024-CACND-000876,0.29,Wildfire Daily Fire Perimeter,2024/06/13 17:44:00+00,2024/06/13 18:02:14.226+00,2024/06/25 17:42:07.117+00,Inactive
498,6d292a4f-1916-480b-903f-65b8c5f9dee8,Heat Perimeter,NIFC,2024/06/25 17:40:19.665+00,2024-CACND-000881,LANE,2024-CACND-000881,0.1,Wildfire Daily Fire Perimeter,2024/06/14 00:24:36+00,2024/06/14 00:42:13.721+00,2024/06/25 17:40:19.665+00,Inactive
499,8ee4fa1e-ee3d-41bb-8359-89716c219538,Heat Perimeter,NIFC,2024/06/25 17:43:57.436+00,2024-CAKRN-025443,CUMMINGS,2024-CAKRN-025443,3.4,Wildfire Daily Fire Perimeter,2024/06/12 22:35:00+00,2024/06/12 23:02:20.769+00,2024/06/25 17:43:57.436+00,Inactive
500,dd0d4b3a-d6d7-49f3-9c7e-ef12d7afe5c9,Heat Perimeter,NIFC,2024/06/25 17:46:41.500+00,2024-CAKRN-025208,GRANITE,2024-CAKRN-025208,5,Wildfire Daily Fire Perimeter,2024/06/11 19:36:00+00,2024/06/11 19:52:14.438+00,2024/06/25 17:46:41.500+00,Inactive
501,5535d6c1-22b3-4a9e-873e-2ccbb1c7facf,Heat Perimeter,NIFC,2024/06/25 17:45:41.763+00,2024-CAKRN-025229,OIL,2024-CAKRN-025229,73,Wildfire Daily Fire Perimeter,2024/06/11 21:30:00+00,2024/06/11 21:42:30.691+00,2024/06/25 17:45:41.763+00,Inactive
502,11999e85-3f95-4bce-a4dc-85905948f2eb,Heat Perimeter,NIFC,2024/06/25 17:54:10.383+00,2024-CAKRN-024832,CREEK,2024-CAKRN-024832,47.4,Wildfire Daily Fire Perimeter,2024/06/09 16:35:00+00,2024/06/09 16:52:04.702+00,2024/06/25 17:54:10.383+00,Inactive
503,4977f72e-667b-4455-ad95-5c795f9d4404,Heat Perimeter,NIFC,2024/06/25 17:52:22.450+00,2024-CAKRN-025033,MOUNTAIN,2024-CAKRN-025033,0.4,Wildfire Daily Fire Perimeter,2024/06/10 19:46:00+00,2024/06/10 20:02:24.307+00,2024/06/25 17:52:22.450+00,Inactive
504,146d2a7f-af02-4778-a54f-ebfc3b0bc103,Heat Perimeter,NIFC,2024/06/25 17:51:00.453+00,2024-CAKRN-025050,DELFERN,2024-CAKRN-025050,4,Wildfire Daily Fire Perimeter,2024/06/10 21:42:00+00,2024/06/10 22:02:13.819+00,2024/06/25 17:51:00.453+00,Inactive
505,2882ad2f-e3ad-46f7-9a3a-423dfbc30a72,Heat Perimeter,NIFC,2024/06/25 17:56:41.291+00,2024-CAKRN-024695,CODY,2024-CAKRN-024695,891,Wildfire Daily Fire Perimeter,2024/06/08 20:34:00+00,2024/06/08 20:52:14.301+00,2024/06/25 17:56:41.291+00,Inactive
506,58027eec-bacb-4e74-8d3e-821448e50d5e,Heat Perimeter,NIFC,2024/06/25 17:58:13.389+00,2024-CAKRN-024612,ELK,2024-CAKRN-024612,4.4,Wildfire Daily Fire Perimeter,2024/06/08 09:16:00+00,2024/06/08 17:12:08.288+00,2024/06/25 17:58:13.389+00,Inactive
507,c4385260-213d-4c7f-9d00-c1f0db5ccef8,Heat Perimeter,NIFC,2024/06/25 17:55:35.518+00,2024-CACND-000818,HONOLULU,2024-CACND-000818,10.9,Wildfire Daily Fire Perimeter,2024/06/08 21:07:28+00,2024/06/17 16:52:18.436+00,2024/06/25 17:55:35.518+00,Inactive
508,83aa9595-7833-4f3a-bade-50912f34a031,Heat Perimeter,NIFC,2024/06/25 18:01:31.956+00,2024-CACDD-008423,COLLEGE,2024-CACDD-008423,6,Wildfire Daily Fire Perimeter,2024/06/08 05:32:12+00,2024/06/08 15:52:06.577+00,2024/06/25 18:01:31.956+00,Inactive
509,ad148f07-c7f6-49fe-825b-1e11ab1923f6,Heat Perimeter,NIFC,2024/06/25 18:01:31.956+00,2024-CASQF-000803,155,2024-CASQF-000803,55.4,Wildfire Daily Fire Perimeter,2024/06/06 23:58:00+00,2024/06/07 00:22:17.661+00,2024/06/25 18:01:31.956+00,Inactive
512,e9c9905d-58da-41ea-ace2-78af5144f41b,Heat Perimeter,NIFC,2024/06/29 22:41:57+00,2024-CAFKU-013253,FRESNO JUNE LIGHTNING COMPLEX,2024-CAFKU-013253,280.434497457415,Wildfire Daily Fire Perimeter,2024/06/25 16:18:18+00,2024/06/25 16:22:29.518+00,2024/06/29 22:41:57+00,Inactive
513,ff068c51-3d8f-4b1b-b64c-8e3b1d7bf481,Heat Perimeter,NIFC,2024/06/29 22:41:57+00,2024-CAFKU-013159,FRESNO JUNE LIGHTNING COMPLEX,2024-CAFKU-013159,10352.9202357303,Wildfire Daily Fire Perimeter,2024/06/24 22:00:50+00,2024/06/24 22:12:19.386+00,2024/06/29 22:41:57+00,Inactive
516,ac0c73d6-1ba0-4dc4-ada1-5b2b9bb44e65,Heat Perimeter,NIFC,2024/07/02 14:39:12+00,2024-CASNF-000731,Basin,2024-CASNF-000731,13636.2721628627,Wildfire Daily Fire Perimeter,2024/06/26 17:29:31+00,2024/07/01 22:25:53+00,2024/07/02 14:39:12+00,Inactive
517,4bec4e7f-21ba-44d6-9d52-ab5db742f2ed,Heat Perimeter,NIFC,2024/06/30 19:48:49+00,2024-CASQF-001071,Summit,2024-CASQF-001071,26.6926527594745,Wildfire Daily Fire Perimeter,2024/06/29 20:37:07+00,2024/06/29 20:52:24.087+00,2024/06/30 19:48:49+00,Inactive
518,db2caca1-aa1c-4352-9378-3357a8b66a24,Heat Perimeter,NIFC,2024/06/30 21:46:06.085+00,2024-CAVNC-053968,Knolls,2024-CAVNC-053968,,Wildfire Daily Fire Perimeter,2024/06/30 20:35:00+00,2024/06/30 21:44:40.101+00,2024/06/30 21:46:06.085+00,Inactive
519,79b37282-a9c9-4fe1-8be1-b1d3ebf2244a,Heat Perimeter,NIFC,2024/07/01 02:34:50.652+00,2024-CACDD-009430,EL PASO,2024-CACDD-009430,5,Wildfire Daily Fire Perimeter,2024/06/30 04:02:55+00,2024/06/30 05:22:05.933+00,2024/07/01 02:34:50.652+00,Inactive
520,98643ed2-8ac7-4641-adba-b7d8976c8aad,Heat Perimeter,NIFC,2024/07/01 20:45:38.407+00,2024-CACDD-009498,STODDARD 4,2024-CACDD-009498,4,Wildfire Daily Fire Perimeter,2024/07/01 08:07:50+00,2024/07/01 14:02:14.904+00,2024/07/01 20:45:38.407+00,Inactive
521,16ffdb8a-a990-47d7-ada9-877de497179f,Heat Perimeter,NIFC,2024/07/02 05:48:32+00,2024-CASDU-015805,MCCAIN 4,2024-CASDU-015805,902.613499064781,Wildfire Daily Fire Perimeter,2024/07/01 22:34:14+00,2024/07/02 05:44:15+00,2024/07/02 05:48:32+00,Inactive
522,1326e1ec-a0d4-483d-bbed-8f03e97f8f88,Heat Perimeter,NIFC,2024/07/02 02:02:21.867+00,2024-CASDU-015799,BONITA,2024-CASDU-015799,4.6,Wildfire Daily Fire Perimeter,2024/07/01 21:29:01+00,2024/07/01 22:02:27.047+00,2024/07/02 02:02:21.867+00,Inactive
523,9de4f21d-ba56-4de6-8f87-adc8d545dd06,Heat Perimeter,NIFC,2024/07/02 16:05:04.850+00,2024-CAKRN-028607,ROLLING,2024-CAKRN-028607,24.8,Wildfire Daily Fire Perimeter,2024/06/30 16:35:00+00,2024/06/30 16:52:12.587+00,2024/07/02 16:05:04.850+00,Inactive
524,0b83d4bb-0716-468c-a27d-62b34de5ef8b,Heat Perimeter,NIFC,2024/07/02 16:07:31.624+00,2024-CAKRN-028381,FRONT,2024-CAKRN-028381,15.8,Wildfire Daily Fire Perimeter,2024/06/29 16:06:00+00,2024/06/29 16:52:12.819+00,2024/07/02 16:07:31.624+00,Inactive
525,4b64ed96-4255-43bf-876b-357e8d22b9c9,Heat Perimeter,NIFC,2024/07/02 16:11:00.486+00,2024-CAKRN-028380,BAKER,2024-CAKRN-028380,15.8,Wildfire Daily Fire Perimeter,2024/06/29 16:05:00+00,2024/06/29 16:42:12.838+00,2024/07/02 16:11:00.486+00,Inactive
526,31dfc30b-7913-4364-ab0e-9019b20b7b45,Heat Perimeter,NIFC,2024/07/02 16:14:50.943+00,2024-CAKRN-028263,SUNRISE,2024-CAKRN-028263,1.4,Wildfire Daily Fire Perimeter,2024/06/28 22:46:00+00,2024/06/28 22:52:31.257+00,2024/07/02 16:14:50.943+00,Inactive
527,206ac795-8152-40de-a8cc-bc3031a9eaab,Heat Perimeter,NIFC,2024/07/02 16:14:50.943+00,2024-CASQF-001046,BARLOW,2024-CASQF-001046,0.34,Wildfire Daily Fire Perimeter,2024/06/27 00:36:01+00,2024/06/27 00:52:19.181+00,2024/07/02 16:14:50.943+00,Inactive
528,d6c95fb5-4a50-4231-bfe7-5634e46451e1,Heat Perimeter,NIFC,2024/07/02 16:18:01.062+00,2024-CAKRN-027701,LAVENDER,2024-CAKRN-027701,210,Wildfire Daily Fire Perimeter,2024/06/25 19:55:00+00,2024/06/25 20:12:32.886+00,2024/07/02 16:18:01.062+00,Inactive
529,e79a73df-1ee4-4024-b835-c29cbad2b109,Heat Perimeter,NIFC,2024/07/02 16:16:11.316+00,2024-CAKRN-027795,ROUND,2024-CAKRN-027795,93.7,Wildfire Daily Fire Perimeter,2024/06/26 04:45:00+00,2024/06/26 14:54:53.991+00,2024/07/02 16:16:11.316+00,Inactive
530,a995808a-9e25-4233-8f0e-ed82d77c1bd5,Heat Perimeter,NIFC,2024/07/02 16:19:36.300+00,2024-CAKRN-027684,RESERVE,2024-CAKRN-027684,3.3,Wildfire Daily Fire Perimeter,2024/06/25 17:55:00+00,2024/06/25 18:12:19.452+00,2024/07/02 16:19:36.300+00,Inactive
531,eee75ceb-b2f3-486d-a7ba-5afa96fba310,Heat Perimeter,NIFC,2024/05/12 18:36:18.856+00,2024-CABDF-006869,WORLD,2024-CABDF-006869,0.5,Wildfire Daily Fire Perimeter,2024/05/08 23:30:27+00,2024/05/12 18:32:20.131+00,2024/05/12 18:36:18.856+00,Inactive
532,e593b863-0ccd-4328-adf2-ec8d62b5d6d6,Heat Perimeter,NIFC,2024/05/15 14:54:58.164+00,2024-CACDD-006718,TRAM,2024-CACDD-006718,13.8,Wildfire Final Fire Perimeter,2024/05/05 05:09:22+00,2024/05/15 14:54:58.164+00,2024/05/15 14:54:58.164+00,Inactive
533,0a526b1f-db39-4dad-b9ee-8076f82d9562,Heat Perimeter,NIFC,2024/05/15 20:08:49.262+00,2024-CAENF-012090,VOLCANOVILLE,2024-CAENF-012090,0.01,Wildfire Daily Fire Perimeter,2024/05/11 23:37:24+00,2024/05/12 00:42:13.452+00,2024/05/15 20:08:49.262+00,Inactive
534,a735d188-ee14-42ed-86ce-15d767c8402d,Heat Perimeter,NIFC,2024/05/16 06:50:08.713+00,2024-CABDU-006983,HESS,2024-CABDU-006983,0.01,Wildfire Daily Fire Perimeter,2024/05/16 00:38:38+00,2024/05/16 00:42:08.716+00,2024/05/16 06:50:08.713+00,Inactive
535,3c2083f8-2950-4787-b2ad-3be435e931f2,Heat Perimeter,NIFC,2024/06/04 21:50:17.291+00,2024-CABEU-003265,IDRIA,2024-CABEU-003265,0.01,Wildfire Daily Fire Perimeter,2024/05/16 01:59:58+00,2024/05/16 02:42:09.249+00,2024/06/04 21:50:17.291+00,Inactive
536,ffe808f8-93cb-4966-95d5-6eb7bee259ac,Heat Perimeter,NIFC,2024/06/05 03:50:48.840+00,2024-CARRU-083126,MIDLAND RD  BLYT,2024-CARRU-083126,0.01,Wildfire Daily Fire Perimeter,2024/06/03 23:58:36+00,2024/06/04 00:52:18.173+00,2024/06/05 03:50:48.840+00,Inactive
537,f47a7bf8-d7f4-4e8c-b141-1a4ed5d89b29,Heat Perimeter,NIFC,2024/06/10 20:24:59.412+00,2024-CACDD-007963,OAK TREE,2024-CACDD-007963,0.1,Wildfire Final Fire Perimeter,2024/05/28 18:00:00+00,2024/06/10 20:24:59.412+00,2024/06/10 20:24:59.412+00,Inactive
